1,1,1,1,52,52,1,1,1,,
25,138,20,1,0,31,1,1,0,,
4,139,1,1,0,52,1,9,1,,
4,139,4,1,1,58,1,5,0,,
4,139,5,3,0,0,2,3,0,,
4,139,6,1,0,64,1,7,0,,
4,139,20,1,0,51,1,9,0,,
19,140,1,1,4,52,4,7,1,,
19,140,4,1,1,34,4,5,0,,
19,140,60,1,1,57,4,1,0,,
26,141,1,1,0,63,4,8,1,,
26,141,4,1,5,44,4,6,0,,
26,141,20,1,8,42,4,5,0,,
26,141,5,3,0,0,2,3,0,,
20,142,1,1,0,59,4,9,1,,
20,142,4,1,0,57,4,7,0,,
20,142,6,1,0,34,4,8,0,,
15,143,1,1,0,49,4,2,1,,
15,143,32,1,0,67,4,1,0,,
15,143,5,3,0,0,2,3,0,,
15,143,20,1,0,58,4,10,0,,
15,143,6,1,1,64,4,10,0,,
7,144,1,1,0,33,4,5,1,,
7,144,12,1,2,71,4,2,0,,
7,144,4,1,2,65,3,5,0,,
7,144,10,1,7,46,4,5,0,,
7,144,20,1,0,49,4,1,0,,
5,145,1,2,0,71,1,2,1,,
5,145,4,2,0,54,1,1,0,,
5,145,6,1,0,36,1,2,0,,
19,146,1,1,0,67,4,7,1,,
19,146,4,1,0,51,4,7,0,,
2,147,1,1,1,69,4,9,1,,
2,147,6,1,0,56,4,13,0,,
2,147,4,1,0,57,4,13,0,,
2,147,5,3,0,0,2,3,0,,
20,148,1,1,0,35,3,9,1,,
20,148,4,1,0,65,3,2,0,,
20,148,6,1,0,43,3,2,0,,
24,149,1,1,0,69,4,5,1,,
24,149,4,1,4,58,4,5,0,,
20,150,1,1,1,65,1,2,1,,
20,150,4,1,0,38,1,5,0,,
20,150,5,3,0,0,2,3,0,,
20,150,6,1,0,61,1,2,0,,
14,151,27,1,1,41,4,2,1,,
14,151,28,1,12,50,4,9,0,,
14,151,20,1,4,57,4,2,0,,
14,151,29,2,0,30,4,2,0,,
14,151,30,1,1,43,4,2,0,,
14,151,5,3,0,0,2,3,0,,
19,152,1,1,1,56,4,5,1,,
19,152,4,1,0,52,4,1,0,,
2,153,1,2,3,45,4,1,1,,
2,153,6,1,7,63,4,7,0,,
2,153,4,1,0,42,4,2,0,,
2,153,5,3,0,0,2,3,0,,
17,154,39,1,1,58,3,1,1,,
17,154,1,1,7,59,4,5,0,,
17,154,4,1,0,77,4,1,0,,
18,155,52,1,7,63,4,2,1,,
18,155,4,1,1,52,4,2,0,,
18,155,51,1,0,50,4,5,0,,
3,156,1,1,2,66,4,2,1,,
3,156,4,1,1,45,4,5,0,,
3,156,8,1,1,46,4,12,0,,
7,157,12,1,0,31,4,5,1,,
7,157,1,1,4,43,4,2,0,,
7,157,10,1,0,48,4,9,0,,
7,157,4,1,0,49,4,2,0,,
7,157,5,3,0,0,2,3,0,,
18,158,1,1,0,48,4,7,1,,
18,158,4,1,0,67,4,5,0,,
18,158,5,3,0,0,2,3,0,,
14,159,27,1,0,52,4,11,1,,
14,159,28,1,0,48,4,13,0,,
14,159,20,1,1,42,4,2,0,,
14,159,29,1,0,56,4,13,0,,
14,159,30,1,0,52,4,9,0,,
14,159,5,3,0,0,2,3,0,,
3,160,1,2,0,40,1,9,1,,
3,160,7,1,1,44,1,1,0,,
3,160,10,1,7,70,1,5,0,,
3,160,8,1,0,53,1,7,0,,
2,161,1,1,3,68,4,2,1,,
2,161,6,1,3,37,4,5,0,,
2,161,4,1,0,37,4,2,0,,
2,161,5,3,0,0,2,3,0,,
7,162,12,1,1,71,4,2,1,,
7,162,1,1,2,53,3,5,0,,
7,162,10,1,2,67,4,5,0,,
7,162,4,1,1,37,4,9,0,,
7,162,5,3,0,0,2,3,0,,
24,163,1,1,0,39,1,1,1,,
24,163,64,1,0,72,1,7,0,,
24,163,20,1,0,60,1,9,0,,
24,163,10,1,0,45,1,7,0,,
24,163,5,3,0,0,2,3,0,,
24,163,12,1,0,44,1,7,0,,
24,163,20,1,0,45,1,8,0,,
21,164,1,1,0,59,4,5,1,,
21,164,4,2,0,61,4,1,0,,
21,164,6,2,0,25,4,2,0,,
23,165,1,1,1,37,4,1,1,,
23,165,4,1,0,50,4,5,0,,
23,165,22,2,1,37,4,2,0,,
23,165,6,1,0,48,3,1,0,,
9,166,15,1,0,46,4,5,1,,
9,166,16,1,1,59,4,7,0,,
9,166,17,1,0,71,4,13,0,,
9,166,5,3,0,0,2,3,0,,
9,166,4,1,0,55,4,5,0,,
6,167,4,1,7,35,4,5,1,,
6,167,10,1,6,51,4,9,0,,
6,167,1,1,1,65,4,5,0,,
14,168,27,1,0,72,4,5,1,,
14,168,31,1,0,52,4,1,0,,
14,168,30,1,0,43,4,6,0,,
14,168,29,2,2,43,4,2,0,,
14,168,20,1,0,41,4,5,0,,
14,168,5,3,0,0,2,3,0,,
2,169,1,1,0,58,4,9,1,,
2,169,14,1,0,70,4,4,0,,
2,170,1,1,12,54,3,4,0,,
2,170,14,1,0,35,3,5,0,,
2,170,4,1,0,45,3,5,0,,
2,171,1,1,1,64,4,2,1,,
2,171,14,1,8,55,4,1,0,,
2,171,4,1,3,68,4,4,0,,
10,172,1,1,0,62,4,9,1,,
10,172,4,1,1,62,4,8,0,,
10,172,6,1,0,43,4,7,0,,
11,173,4,1,0,78,3,12,1,,
11,173,23,1,1,61,3,10,0,,
11,173,22,1,0,78,3,2,0,,
11,173,54,1,0,61,3,1,0,,
11,173,5,3,0,0,2,3,0,,
2,174,1,1,0,50,4,5,1,,
2,174,6,1,2,54,4,5,0,,
2,174,4,1,1,66,4,2,0,,
11,175,4,1,0,65,3,2,1,,
11,175,23,1,1,66,3,2,0,,
11,175,65,1,0,44,3,2,0,,
11,175,22,1,0,35,3,1,0,,
11,175,5,3,0,0,2,3,0,,
2,176,1,2,0,52,4,1,1,,
2,176,6,1,0,62,4,8,0,,
2,176,4,1,8,63,4,2,0,,
2,176,5,3,0,0,2,3,0,,
2,177,1,1,3,52,4,5,1,,
2,177,4,1,4,68,4,5,0,,
2,177,6,1,6,44,4,7,0,,
2,177,5,3,0,0,2,3,0,,
2,178,1,1,0,68,4,9,1,,
2,178,14,1,0,32,4,9,0,,
2,178,47,1,0,64,4,9,0,,
11,179,23,1,4,56,4,2,1,,
11,179,4,1,0,56,3,7,0,,
11,179,22,1,0,49,4,5,0,,
11,179,10,1,2,54,4,1,0,,
11,179,5,3,0,0,2,3,0,,
3,180,1,1,0,55,1,1,1,,
3,180,4,1,0,48,1,2,0,,
3,180,8,1,0,66,1,2,0,,
3,180,6,1,0,44,1,1,0,,
3,180,5,3,0,0,2,3,0,,
3,180,9,1,0,59,1,9,0,,
4,181,1,1,4,54,4,1,1,,
4,181,4,1,0,61,4,9,0,,
4,181,5,3,0,0,2,3,0,,
5,182,1,1,0,48,3,5,1,,
5,182,4,1,0,63,3,5,0,,
5,182,10,1,0,74,3,10,0,,
5,182,5,3,0,0,2,3,0,,
8,183,1,1,0,55,4,2,1,,
8,183,4,1,0,50,4,2,0,,
8,183,5,3,0,0,2,3,0,,
18,184,1,2,0,67,4,5,1,,
18,184,4,2,0,52,4,2,0,,
18,184,20,1,0,53,4,9,0,,
2,185,1,1,0,59,4,9,1,,
2,185,6,1,1,42,4,8,0,,
2,185,4,1,0,30,4,4,0,,
15,186,48,1,3,55,3,1,1,,
15,186,41,1,3,73,3,5,0,,
15,186,5,3,0,0,2,3,0,,
15,186,66,1,0,49,3,2,0,,
15,186,9,1,1,61,3,2,0,,
15,186,67,1,0,27,3,2,0,,
15,186,68,1,0,46,3,1,0,,
15,186,6,1,0,48,3,5,0,,
15,186,69,1,0,38,3,7,0,,
15,186,70,1,0,53,3,5,0,,
15,186,43,1,0,49,3,9,0,,
15,186,71,1,0,52,3,7,0,,
7,187,12,1,0,36,4,6,1,,
7,187,1,2,11,56,4,2,0,,
7,187,10,1,0,63,4,1,0,,
7,187,4,1,0,33,4,2,0,,
2,188,1,1,2,67,4,4,1,,
2,188,14,1,0,76,4,2,0,,
2,188,4,2,0,34,4,2,0,,
2,189,6,1,5,65,4,2,1,,
2,189,1,1,0,59,4,9,0,,
2,189,19,1,0,59,4,5,0,,
2,189,4,1,1,46,4,9,0,,
2,190,6,1,13,36,4,5,1,,
2,190,1,1,0,78,4,10,0,,
2,190,19,1,0,53,4,7,0,,
2,190,4,1,2,70,4,2,0,,
2,190,10,1,0,64,4,9,0,,
24,191,72,1,2,50,4,5,1,,
24,191,64,1,3,52,4,7,0,,
24,191,5,3,0,0,2,3,0,,
24,192,1,1,4,47,4,4,1,,
24,192,73,1,13,53,4,5,0,,
24,192,5,3,0,0,2,3,0,,
24,192,6,1,0,46,4,4,0,,
24,192,20,1,0,82,4,2,0,,
24,192,20,1,1,36,4,2,0,,
2,193,1,1,0,53,4,2,1,,
2,193,14,1,4,52,4,1,0,,
2,193,4,2,0,62,4,1,0,,
15,194,48,1,0,61,3,2,1,,
15,194,32,1,1,41,3,5,0,,
15,194,5,3,0,0,2,3,0,,
15,194,6,1,0,29,3,2,0,,
15,194,20,1,0,40,3,5,0,,
15,194,20,1,3,46,3,10,0,,
15,194,20,1,0,44,3,5,0,,
2,195,1,1,0,51,4,1,1,,
2,195,14,1,7,58,4,5,0,,
2,195,4,1,1,64,4,9,0,,
19,196,1,1,0,60,3,2,1,,
19,196,4,1,0,77,3,9,0,,
20,197,1,1,0,43,4,9,1,,
20,197,4,1,0,48,4,2,0,,
20,197,6,1,3,41,4,2,0,,
20,197,5,3,0,0,2,3,0,,
9,198,16,1,0,53,4,5,1,,
9,198,15,1,3,52,4,9,0,,
9,198,17,1,1,50,4,7,0,,
9,198,4,1,1,53,4,2,0,,
11,199,1,1,0,59,4,6,1,,
11,199,4,1,0,65,4,2,0,,
11,199,22,1,0,37,4,1,0,,
11,199,74,1,0,49,4,7,0,,
10,200,1,1,0,69,4,9,1,,
10,200,4,1,0,60,4,9,0,,
10,200,6,1,0,58,4,5,0,,
20,201,1,1,0,71,4,9,1,,
20,201,4,1,0,56,4,5,0,,
20,201,6,2,0,50,4,7,0,,
15,202,75,1,1,66,3,9,1,,
15,202,32,1,3,49,3,5,0,,
15,202,20,1,0,32,3,1,0,,
15,202,5,3,0,0,2,3,0,,
15,202,20,1,0,33,3,1,0,,
15,202,6,1,0,47,3,7,0,,
15,202,76,1,0,41,3,10,0,,
27,203,1,1,3,44,4,5,1,,
2,203,1,1,4,45,4,2,1,,
2,203,6,1,0,42,4,5,0,,
27,203,4,1,0,68,4,9,0,,
2,203,4,1,0,64,4,2,0,,
2,203,20,1,1,43,4,5,0,,
2,203,5,3,0,0,2,3,0,,
2,204,1,1,0,61,3,5,1,,
2,204,14,2,0,55,3,2,0,,
2,204,4,1,0,46,3,5,0,,
2,204,5,3,0,0,2,3,0,,
8,205,1,1,0,59,4,4,1,,
8,205,4,1,0,70,4,2,0,,
8,205,6,1,0,60,4,9,0,,
19,206,36,1,0,28,4,9,1,,
19,206,1,1,0,60,4,9,0,,
19,206,6,1,0,29,3,1,0,,
2,207,1,1,0,61,3,1,1,,
2,207,14,1,2,68,3,9,0,,
2,207,4,1,0,71,3,5,0,,
3,208,21,1,0,38,4,5,1,,
3,208,77,1,15,51,4,7,0,,
3,208,8,1,0,56,4,12,0,,
19,209,1,1,0,52,4,1,1,,
19,209,4,1,0,72,4,9,0,,
24,210,1,1,0,55,4,2,1,,
24,210,4,1,0,74,4,5,0,,
24,210,10,1,1,73,4,1,0,,
24,210,20,1,1,42,4,5,0,,
24,210,20,1,0,34,4,1,0,,
9,211,15,1,2,50,4,5,1,,
9,211,16,1,4,63,4,5,0,,
9,211,4,1,1,41,4,2,0,,
9,211,5,3,0,0,2,3,0,,
9,211,1,1,2,60,4,5,0,,
3,212,21,1,0,48,4,5,1,,
3,212,4,1,1,56,4,7,0,,
3,212,8,1,0,60,4,2,0,,
3,212,20,1,0,44,4,2,0,,
10,213,1,1,0,46,4,2,1,,
10,213,56,1,0,31,4,2,0,,
10,213,4,1,0,26,4,2,0,,
10,213,6,1,0,58,4,7,0,,
7,214,1,2,14,45,4,5,1,,
7,214,12,2,0,70,4,9,0,,
7,214,10,1,1,54,3,1,0,,
7,214,4,1,1,57,3,1,0,,
20,215,1,1,1,54,4,5,1,,
20,215,4,1,0,39,4,5,0,,
20,215,5,3,0,0,2,3,0,,
20,215,6,1,0,68,3,2,0,,
11,216,1,1,0,70,3,2,1,,
11,216,4,1,0,49,3,2,0,,
11,216,6,1,0,68,3,9,0,,
11,216,22,1,1,42,3,9,0,,
11,216,5,3,0,0,2,3,0,,
7,217,12,1,1,64,4,5,1,,
7,217,1,1,0,60,4,2,0,,
7,217,10,1,0,44,4,9,0,,
7,217,4,2,0,61,4,5,0,,
1,218,40,1,5,49,4,9,1,,
1,218,1,1,3,67,4,9,0,,
1,218,3,1,0,46,4,9,0,,
1,218,4,1,0,46,4,1,0,,
6,219,4,1,204,37,4,2,1,,
6,219,20,1,9,49,4,2,0,,
6,219,11,1,0,49,4,5,0,,
20,220,1,1,2,57,4,9,1,,
20,220,4,1,4,58,4,5,0,,
28,221,1,1,0,67,4,4,1,,
28,221,4,1,1,59,4,2,0,,
28,221,10,1,0,69,4,9,0,,
28,221,20,1,0,40,4,7,0,,
28,221,78,1,0,59,4,9,0,,
20,222,1,1,1,56,4,5,1,,
20,222,4,1,0,63,4,9,0,,
20,222,6,1,0,78,3,2,0,,
7,223,12,2,0,30,4,5,1,,
7,223,1,1,0,37,4,4,0,,
7,223,10,1,0,68,4,9,0,,
7,223,5,3,0,0,2,3,0,,
17,224,39,2,0,54,3,9,1,,
17,224,1,1,0,55,3,2,0,,
17,224,4,2,0,56,3,2,0,,
15,225,48,1,3,68,4,7,1,,
15,225,32,1,8,60,4,2,0,,
15,225,79,1,3,60,4,4,0,,
15,225,5,3,0,0,2,3,0,,
15,225,33,2,5,54,4,10,0,,
15,225,6,1,3,38,4,1,0,,
15,225,43,1,0,38,4,5,0,,
15,225,80,1,1,68,4,4,0,,
5,226,1,1,0,61,4,1,1,,
5,226,4,2,0,44,4,4,0,,
5,227,1,1,0,49,4,5,1,,
5,227,4,2,0,41,4,5,0,,
17,228,39,2,0,45,3,2,1,,
17,228,1,1,1,61,3,7,0,,
17,228,4,1,0,50,3,2,0,,
11,229,4,1,0,72,3,9,1,,
11,229,23,1,0,82,3,9,0,,
11,229,6,1,0,40,3,2,0,,
11,229,22,1,0,69,3,9,0,,
11,229,5,3,0,0,2,3,0,,
2,230,1,1,1,60,3,2,1,,
2,230,6,1,0,46,3,1,0,,
2,230,4,1,0,56,3,2,0,,
2,230,81,1,0,55,3,1,0,,
2,230,5,3,0,0,2,3,0,,
3,231,1,1,1,40,4,9,1,,
3,231,7,1,2,63,4,7,0,,
3,231,8,2,0,50,4,5,0,,
3,232,1,1,2,65,4,5,0,,
3,232,4,1,3,50,4,1,0,,
3,232,8,1,2,65,4,2,0,,
3,232,5,3,0,0,2,3,0,,
5,233,1,1,0,42,4,7,1,,
5,233,4,1,0,44,4,1,0,,
5,233,5,3,0,0,2,3,0,,
7,234,1,1,0,51,3,9,1,,
7,234,12,1,0,62,3,2,0,,
7,234,10,1,0,62,3,2,0,,
7,234,4,1,0,61,3,1,0,,
7,234,5,3,0,0,2,3,0,,
12,235,1,1,0,56,4,7,1,,
12,235,4,1,0,56,4,9,0,,
4,236,1,2,0,44,4,5,1,,
4,236,4,1,1,60,4,5,0,,
24,237,1,1,3,56,4,1,1,,
24,237,64,1,1,62,1,7,0,,
15,238,75,1,1,37,3,9,1,,
15,238,82,1,3,56,3,5,0,,
15,238,5,3,0,0,2,3,0,,
15,238,6,1,0,40,3,13,0,,
15,238,20,1,0,51,3,5,0,,
15,238,20,1,0,60,3,5,0,,
15,238,38,2,0,32,3,5,0,,
7,239,12,1,0,58,4,5,1,,
7,239,1,2,2,48,4,5,0,,
7,239,4,1,0,59,4,9,0,,
7,239,10,1,0,53,4,2,0,,
7,239,83,1,0,65,4,4,0,,
21,240,1,1,0,52,3,9,1,,
21,240,4,1,0,42,3,5,0,,
21,240,6,1,0,60,3,2,0,,
2,241,6,1,0,65,4,2,1,,
2,241,1,1,0,42,4,4,0,,
2,241,4,1,0,48,4,9,0,,
7,242,12,2,0,53,3,2,1,,
7,242,1,1,0,43,3,9,0,,
7,242,13,1,0,67,3,5,0,,
7,242,84,1,2,64,3,8,0,,
7,242,4,1,0,50,3,2,0,,
5,243,1,1,0,48,4,2,1,,
5,243,4,1,4,48,4,9,0,,
5,243,5,3,0,0,2,3,0,,
15,244,48,1,1,63,4,7,1,,
15,244,32,1,2,51,4,10,0,,
15,244,20,1,0,29,4,9,0,,
15,244,85,1,0,65,4,5,0,,
15,244,20,1,3,45,4,2,0,,
15,244,20,1,2,53,4,7,0,,
2,245,1,1,0,54,4,2,1,,
2,245,14,1,4,59,4,5,0,,
2,245,4,1,1,47,4,2,0,,
2,245,5,3,0,0,2,3,0,,
7,246,1,1,0,56,1,9,1,,
7,246,12,2,1,48,1,2,0,,
7,246,10,2,1,48,1,7,0,,
7,246,4,1,1,54,1,8,0,,
7,246,5,3,0,0,2,3,0,,
5,247,1,1,1,58,4,5,1,,
5,247,4,1,0,64,4,7,0,,
5,248,1,1,1,51,4,2,1,,
5,248,4,1,1,38,4,9,0,,
18,249,1,1,0,50,4,2,1,,
18,249,4,1,0,44,4,5,0,,
18,249,10,1,0,42,4,2,0,,
18,249,5,3,0,0,2,3,0,,
4,250,1,1,1,36,4,1,1,,
4,250,4,1,0,55,4,5,0,,
4,250,6,1,0,48,3,1,0,,
4,250,5,3,0,0,2,3,0,,
4,251,1,1,0,40,3,2,1,,
4,251,4,1,0,52,3,5,0,,
4,251,5,3,0,0,2,3,0,,
9,252,15,1,4,34,4,2,1,,
9,252,16,1,0,61,4,2,0,,
9,252,5,3,0,0,2,3,0,,
2,253,1,1,5,48,4,2,1,,
2,253,14,2,0,48,4,7,0,,
2,253,4,1,0,64,4,5,0,,
2,254,1,1,4,62,4,9,1,,
2,254,6,1,3,66,4,2,0,,
2,254,4,1,0,54,4,13,0,,
2,254,5,3,0,0,2,3,0,,
9,255,15,2,0,55,4,2,1,,
9,255,16,1,0,49,4,2,0,,
9,255,17,1,0,62,4,1,0,,
9,255,5,3,0,0,2,3,0,,
17,256,1,1,3,58,4,1,1,,
17,256,39,1,0,52,4,7,0,,
17,256,4,1,3,60,3,9,0,,
17,256,5,3,0,0,2,3,0,,
17,256,38,2,0,43,4,7,0,,
17,256,9,1,0,42,3,9,0,,
18,257,4,1,0,36,4,2,1,,
18,257,51,1,0,41,4,2,0,,
18,257,20,1,1,57,4,8,0,,
18,257,5,3,0,0,2,3,0,,
14,258,27,1,1,44,4,2,1,,
14,258,61,1,5,51,4,5,0,,
14,258,20,1,0,69,4,9,0,,
14,258,29,1,0,40,4,13,0,,
14,258,30,1,0,40,4,1,0,,
3,259,21,1,1,32,4,2,1,,
3,259,7,1,1,52,4,7,0,,
3,259,8,1,3,54,4,1,0,,
3,259,5,3,0,0,2,3,0,,
3,259,6,1,1,35,4,7,0,,
14,260,27,1,0,44,3,2,1,,
14,260,31,2,0,36,3,2,0,,
14,260,29,2,0,26,3,2,0,,
14,260,20,1,0,51,3,2,0,,
14,260,5,3,0,0,2,3,0,,
17,261,39,1,0,55,4,4,1,,
17,261,1,1,0,66,4,2,0,,
17,261,4,1,0,37,4,5,0,,
17,261,5,3,0,0,2,3,0,,
27,262,1,1,2,67,1,1,1,,
27,262,4,1,0,45,4,7,0,,
27,262,5,3,0,0,2,3,0,,
21,263,1,1,0,61,1,2,1,,
21,263,4,1,0,52,1,2,0,,
21,263,5,3,0,0,2,3,0,,
2,264,1,1,11,39,4,5,1,,
2,264,14,2,0,41,4,5,0,,
14,265,4,1,0,68,4,2,1,,
14,265,1,1,0,67,4,9,0,,
14,265,29,1,0,41,4,9,0,,
14,265,20,1,0,55,4,2,0,,
6,266,4,1,3,70,4,2,1,,
6,266,10,2,10,69,4,1,0,,
6,266,1,1,0,70,4,7,0,,
2,267,1,1,0,71,4,2,1,,
2,267,4,1,0,74,4,1,0,,
2,267,14,1,1,61,4,2,0,,
7,268,12,1,3,77,4,1,1,,
7,268,1,1,0,46,4,2,0,,
7,268,10,1,3,38,4,2,0,,
7,268,4,1,0,65,4,2,0,,
15,269,48,1,3,64,4,8,1,,
15,269,82,1,5,56,4,2,0,,
15,269,33,1,3,63,4,5,0,,
15,269,5,3,0,0,2,3,0,,
15,269,6,1,0,45,4,1,0,,
15,269,86,1,0,48,4,2,0,,
15,269,79,2,0,43,4,1,0,,
5,270,1,1,0,49,3,2,1,,
5,270,4,1,0,31,3,9,0,,
5,270,6,1,0,44,3,5,0,,
18,271,1,1,0,46,3,5,1,,
18,271,52,1,0,66,3,1,0,,
18,271,4,1,1,37,3,5,0,,
1,272,1,1,6,47,4,2,1,,
1,272,3,1,0,59,4,9,0,,
1,272,4,1,3,52,4,2,0,,
1,272,20,1,1,38,4,2,0,,
10,273,1,1,0,51,4,5,1,,
10,273,4,1,0,62,4,9,0,,
10,273,6,1,0,31,4,7,0,,
10,273,22,1,0,41,4,9,0,,
10,273,18,1,0,56,4,1,0,,
14,274,4,2,0,43,4,2,1,,
14,274,31,1,2,73,4,4,0,,
14,274,29,1,0,53,4,2,0,,
14,274,20,1,0,52,4,9,0,,
14,274,30,1,0,42,4,9,0,,
6,275,4,1,1,65,4,5,1,,
6,275,10,1,4,61,4,5,0,,
6,275,1,1,1,52,4,7,0,,
15,276,48,1,1,51,4,5,1,,
15,276,4,1,1,68,4,5,0,,
15,276,5,3,0,0,2,3,0,,
2,277,1,1,4,49,3,5,1,,
2,277,14,1,2,57,3,5,0,,
2,277,87,1,3,61,3,5,0,,
2,277,20,1,0,44,3,13,0,,
2,277,4,1,4,52,3,1,0,,
2,277,5,3,0,0,2,3,0,,
17,278,39,1,0,37,4,5,1,,
17,278,1,1,5,55,4,9,0,,
17,278,4,1,0,65,4,2,0,,
17,279,39,2,0,25,1,9,0,,
17,279,1,1,1,49,1,1,0,,
17,279,4,1,0,43,1,2,0,,
17,279,5,3,0,0,2,3,0,,
11,280,4,1,0,48,4,6,1,,
11,280,23,2,1,65,4,9,0,,
11,280,54,2,0,65,4,2,0,,
11,280,22,1,2,33,4,1,0,,
15,281,75,1,1,52,4,5,1,,
15,281,88,1,4,40,4,8,0,,
